# Population 1	PMI_MAL_051901,PMI_MAL_051902,PMI_MAL_051903,PMI_MAL_051904,PMI_MAL_051905_2,PMI_MAL_051906,PMI_MAL_051907_F,PMI_MAL_051908_2,PMI_MAS_031401,PMI_MAS_031402
# Population 2	PMI_CYP_041801,PMI_CYP_041803,PMI_CYP_041804,PMI_CYP_041805,PMI_CYP_041806,PMI_CYP_041808,PMI_CYP_041809,PMI_CYP_041810,PMI_CYP_041811,PMI_CYP_041812,PMI_CYP_041813,PMI_CYP_041814,PMI_CYP_041817,PMI_CYP_041818,PMI_CYP_041819,PMI_CYP_041820,PMI_CYP_041821,PMI_CYP_041826,PMI_CYP_041829,PMI_CYP_041830,PMI_CYP_041833,PMI_CYP_041834,PMI_CYP_041835,PMI_CYP_041836,PMI_CYP_041838,PMI_CYP_041839,PMI_CYP_041840,PMI_CYP_041841,PMI_CYP_041842,PMI_CYP_041843,PMI_CYP_041845,PMI_CYP_041847,PMI_CYP_041849,PMI_CYP_041851,PMI_CYP_061601,PMI_CYP_061602,PMI_CYP_071606,PMI_LEB_0215633,PMI_LEB_0216630,PMI_LEB_0516634,PMI_LEB_635,PMI_LEB_651,PMI_LEB_733,PMI_LEB_734,PMI_LEB_743,PMI_LEB_744,PMI_LEB_746,PMI_RHO_041840,PMI_RHO_041841,PMI_RHO_041844,PMI_RHO_041845,PMI_RHO_041846,PMI_RHO_041847,PMI_RHO_041848,PMI_RHO_041850,PMI_RHO_041852
# Group defaultgrp	1,2
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
660	un	38492	0.19630	0.00000	0.00000	0.14207	0.00000	0.00000	0.12876	0.00000	0.00000
662	un	38651	-0.03676	0.00000	0.00000	-0.02310	0.00000	0.00000	-0.02344	0.00000	0.00000
665	un	38816	0.04536	0.00000	0.00000	0.03109	0.00000	0.00000	0.05301	0.00000	0.00000
667	un	38893	-0.02929	0.00000	0.00000	-0.02825	0.00000	0.00000	-0.02858	0.00000	0.00000
671	un	39062	-0.02602	0.00000	0.00000	-0.01443	0.00000	0.00000	0.00441	0.00000	0.00000
675	un	39408	0.00809	0.00000	0.00000	0.00727	0.00000	0.00000	0.00701	0.00000	0.00000
680	un	39828	0.11773	0.00000	0.00000	0.00215	0.00000	0.00000	0.00000	0.00000	0.00000
684	un	39907	-0.00892	0.00000	0.00000	-0.00059	0.00000	0.00000	0.10553	0.00000	0.00000
688	un	40075	0.43665	0.00000	0.00000	0.30284	0.00000	0.00000	0.31458	0.00000	0.00000
690	un	40236	0.08790	0.00000	0.00000	0.02961	0.00000	0.00000	0.04104	0.00000	0.00000
694	un	40406	0.09670	0.00000	0.00000	0.09790	0.00000	0.00000	0.09697	0.00000	0.00000
699	un	40726	0.02039	0.00000	0.00000	0.00081	0.00000	0.00000	-0.00212	0.00000	0.00000
700	un	40806	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
707	un	41287	-0.03707	0.00000	0.00000	-0.01538	0.00000	0.00000	-0.01075	0.00000	0.00000
711	un	41527	0.18015	0.00000	0.00000	0.10555	0.00000	0.00000	0.11842	0.00000	0.00000
718	un	41927	0.13552	0.00000	0.00000	0.00270	0.00000	0.00000	0.00000	0.00000	0.00000
723	un	42167	0.40686	0.00000	0.00000	0.02199	0.00000	0.00000	0.04255	0.00000	0.00000
727	un	42487	-0.03157	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
734	un	42727	0.13299	0.00000	0.00000	0.00268	0.00000	0.00000	0.00000	0.00000	0.00000
737	un	42807	-0.00076	0.00000	0.00000	-0.00006	0.00000	0.00000	0.00188	0.00000	0.00000
738	un	42887	-0.03017	0.00000	0.00000	-0.02120	0.00000	0.00000	-0.01840	0.00000	0.00000
742	un	43127	-0.02467	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
745	un	43367	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
747	un	43527	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
748	un	43607	0.09342	0.00000	0.00000	0.01216	0.00000	0.00000	0.00727	0.00000	0.00000
750	un	43765	0.10698	0.00000	0.00000	0.00210	0.00000	0.00000	0.00000	0.00000	0.00000
752	un	43929	-0.01627	0.00000	0.00000	-0.00078	0.00000	0.00000	0.00053	0.00000	0.00000
777	un	45849	0.12789	0.00000	0.00000	0.00266	0.00000	0.00000	0.00000	0.00000	0.00000
780	un	46010	0.11717	0.00000	0.00000	0.08902	0.00000	0.00000	0.09752	0.00000	0.00000
792	un	46650	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
802	un	47290	0.14008	0.00000	0.00000	0.00939	0.00000	0.00000	0.00466	0.00000	0.00000
803	un	47370	0.14545	0.00000	0.00000	0.00274	0.00000	0.00000	0.00000	0.00000	0.00000
804	un	47450	0.11984	0.00000	0.00000	0.00216	0.00000	0.00000	0.00000	0.00000	0.00000
805	un	47530	0.59672	0.00000	0.00000	0.48781	0.00000	0.00000	0.47877	0.00000	0.00000
819	un	48570	0.12194	0.00000	0.00000	0.00217	0.00000	0.00000	0.00000	0.00000	0.00000
821	un	48650	0.01507	0.00000	0.00000	0.01360	0.00000	0.00000	0.03244	0.00000	0.00000
831	un	49451	0.07920	0.00000	0.00000	0.02459	0.00000	0.00000	0.04430	0.00000	0.00000
832	un	49531	0.30823	0.00000	0.00000	0.01623	0.00000	0.00000	0.00943	0.00000	0.00000
841	un	50091	0.34167	0.00000	0.00000	0.03546	0.00000	0.00000	0.05479	0.00000	0.00000
843	un	50251	0.07798	0.00000	0.00000	0.04869	0.00000	0.00000	0.06907	0.00000	0.00000
845	un	50331	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
846	un	50411	-0.00863	0.00000	0.00000	-0.00218	0.00000	0.00000	-0.00694	0.00000	0.00000
848	un	50571	0.11561	0.00000	0.00000	0.00214	0.00000	0.00000	0.00000	0.00000	0.00000
856	un	51132	-0.00957	0.00000	0.00000	-0.00062	0.00000	0.00000	0.04238	0.00000	0.00000
859	un	51298	-0.02463	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
860	un	51374	0.52976	0.00000	0.00000	0.11125	0.00000	0.00000	0.10135	0.00000	0.00000
862	un	51462	-0.02763	0.00000	0.00000	-0.00047	0.00000	0.00000	-0.00000	0.00000	0.00000
866	un	51702	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
871	un	52022	0.04777	0.00000	0.00000	0.01157	0.00000	0.00000	0.01849	0.00000	0.00000
874	un	52260	0.56169	0.00000	0.00000	0.18006	0.00000	0.00000	0.16794	0.00000	0.00000
880	un	52664	0.60854	0.00000	0.00000	0.12188	0.00000	0.00000	0.10811	0.00000	0.00000
883	un	52904	0.00567	0.00000	0.00000	0.00320	0.00000	0.00000	0.01667	0.00000	0.00000
888	un	53144	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
889	un	53224	0.32919	0.00000	0.00000	0.01636	0.00000	0.00000	0.00943	0.00000	0.00000
890	un	53304	0.11132	0.00000	0.00000	0.00212	0.00000	0.00000	0.00000	0.00000	0.00000
893	un	53544	0.09921	0.00000	0.00000	0.05455	0.00000	0.00000	0.03989	0.00000	0.00000
894	un	53624	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
895	un	53704	0.33322	0.00000	0.00000	0.01639	0.00000	0.00000	0.03252	0.00000	0.00000
898	un	53864	-0.02748	0.00000	0.00000	-0.01477	0.00000	0.00000	-0.01327	0.00000	0.00000
899	un	53944	0.36625	0.00000	0.00000	0.02174	0.00000	0.00000	0.02561	0.00000	0.00000
903	un	54184	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
905	un	54264	-0.02455	0.00000	0.00000	-0.00042	0.00000	0.00000	-0.00000	0.00000	0.00000
915	un	54665	-0.03428	0.00000	0.00000	-0.03380	0.00000	0.00000	-0.03115	0.00000	0.00000
922	un	55145	0.16753	0.00000	0.00000	0.00352	0.00000	0.00000	0.00000	0.00000	0.00000
924	un	55225	0.11773	0.00000	0.00000	0.00215	0.00000	0.00000	0.00000	0.00000	0.00000
925	un	55305	-0.03142	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
934	un	55947	0.09313	0.00000	0.00000	0.07001	0.00000	0.00000	0.10174	0.00000	0.00000
939	un	56267	0.03872	0.00000	0.00000	0.01519	0.00000	0.00000	0.02441	0.00000	0.00000
940	un	56347	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
944	un	56667	-0.02622	0.00000	0.00000	-0.00881	0.00000	0.00000	-0.01206	0.00000	0.00000
953	un	56987	-0.03582	0.00000	0.00000	-0.02314	0.00000	0.00000	-0.02163	0.00000	0.00000
955	un	57067	0.33312	0.00000	0.00000	0.02437	0.00000	0.00000	0.01824	0.00000	0.00000
959	un	57307	-0.00665	0.00000	0.00000	-0.00168	0.00000	0.00000	0.00607	0.00000	0.00000
962	un	57547	0.07268	0.00000	0.00000	0.03566	0.00000	0.00000	0.04357	0.00000	0.00000
965	un	57707	-0.02478	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
966	un	57787	0.12271	0.00000	0.00000	0.00263	0.00000	0.00000	0.00000	0.00000	0.00000
972	un	58271	0.74231	0.00000	0.00000	0.25154	0.00000	0.00000	0.23729	0.00000	0.00000
975	un	58511	-0.02478	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
978	un	58591	0.05156	0.00000	0.00000	0.03159	0.00000	0.00000	0.04159	0.00000	0.00000
980	un	58751	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
982	un	58911	-0.01138	0.00000	0.00000	-0.00237	0.00000	0.00000	-0.00013	0.00000	0.00000
989	un	59391	-0.03159	0.00000	0.00000	-0.00049	0.00000	0.00000	0.00000	0.00000	0.00000
990	un	59471	-0.04285	0.00000	0.00000	-0.02240	0.00000	0.00000	-0.02328	0.00000	0.00000
996	un	59951	0.11132	0.00000	0.00000	0.00212	0.00000	0.00000	0.00000	0.00000	0.00000
1003	un	60271	-0.00048	0.00000	0.00000	-0.00042	0.00000	0.00000	-0.00389	0.00000	0.00000
1004	un	60351	0.33312	0.00000	0.00000	0.02437	0.00000	0.00000	0.01824	0.00000	0.00000
1005	un	60431	-0.00895	0.00000	0.00000	-0.00644	0.00000	0.00000	-0.00197	0.00000	0.00000
1011	un	60831	0.13299	0.00000	0.00000	0.00268	0.00000	0.00000	0.00000	0.00000	0.00000
1023	un	61391	-0.02471	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
1024	un	61471	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
1029	un	61711	0.21435	0.00000	0.00000	0.05794	0.00000	0.00000	0.04864	0.00000	0.00000
1031	un	61871	-0.01897	0.00000	0.00000	-0.00098	0.00000	0.00000	0.00062	0.00000	0.00000
1035	un	62191	0.13172	0.00000	0.00000	0.01802	0.00000	0.00000	0.01175	0.00000	0.00000
1043	un	62831	-0.03386	0.00000	0.00000	-0.02213	0.00000	0.00000	-0.01253	0.00000	0.00000
1044	un	62911	0.13552	0.00000	0.00000	0.00270	0.00000	0.00000	0.00000	0.00000	0.00000
1058	un	63879	0.13299	0.00000	0.00000	0.00268	0.00000	0.00000	0.00000	0.00000	0.00000
1064	un	64359	-0.03142	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
1071	un	64839	0.20202	0.00000	0.00000	0.20992	0.00000	0.00000	0.19411	0.00000	0.00000
1072	un	64919	0.01396	0.00000	0.00000	0.00639	0.00000	0.00000	0.02706	0.00000	0.00000
1078	un	65247	0.04069	0.00000	0.00000	0.02133	0.00000	0.00000	0.03421	0.00000	0.00000
1080	un	65327	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
1081	un	65407	0.24905	0.00000	0.00000	0.01010	0.00000	0.00000	0.00581	0.00000	0.00000
1083	un	65487	-0.02747	0.00000	0.00000	-0.00875	0.00000	0.00000	-0.01118	0.00000	0.00000
1086	un	65727	0.32782	0.00000	0.00000	0.03510	0.00000	0.00000	0.04622	0.00000	0.00000
1090	un	65969	0.02101	0.00000	0.00000	0.00072	0.00000	0.00000	-0.00102	0.00000	0.00000
1095	un	66209	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
1103	un	66689	0.26125	0.00000	0.00000	0.17525	0.00000	0.00000	0.16953	0.00000	0.00000
1105	un	66769	-0.02478	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
1115	un	67409	0.61309	0.00000	0.00000	0.47471	0.00000	0.00000	0.46925	0.00000	0.00000
1117	un	67489	-0.03244	0.00000	0.00000	-0.01367	0.00000	0.00000	-0.01550	0.00000	0.00000
1119	un	67569	0.03843	0.00000	0.00000	0.01646	0.00000	0.00000	0.02707	0.00000	0.00000
1122	un	67649	-0.02763	0.00000	0.00000	-0.00047	0.00000	0.00000	-0.00000	0.00000	0.00000
1128	un	68133	0.05385	0.00000	0.00000	0.05273	0.00000	0.00000	0.03559	0.00000	0.00000
1129	un	68213	0.03389	0.00000	0.00000	0.02171	0.00000	0.00000	0.03141	0.00000	0.00000
1134	un	68453	0.18897	0.00000	0.00000	0.01297	0.00000	0.00000	0.00438	0.00000	0.00000
1140	un	68852	-0.02746	0.00000	0.00000	-0.01356	0.00000	0.00000	-0.01816	0.00000	0.00000
1144	un	69094	0.41329	0.00000	0.00000	0.39968	0.00000	0.00000	0.39707	0.00000	0.00000
1150	un	69414	0.11773	0.00000	0.00000	0.00215	0.00000	0.00000	0.00000	0.00000	0.00000
1154	un	69654	0.43546	0.00000	0.00000	0.03968	0.00000	0.00000	0.02985	0.00000	0.00000
1155	un	69734	0.42102	0.00000	0.00000	0.06942	0.00000	0.00000	0.05640	0.00000	0.00000
1157	un	69894	0.05198	0.00000	0.00000	0.03139	0.00000	0.00000	0.04560	0.00000	0.00000
1158	un	69974	0.15551	0.00000	0.00000	0.00346	0.00000	0.00000	0.00000	0.00000	0.00000
1160	un	70134	0.31483	0.00000	0.00000	0.07160	0.00000	0.00000	0.06136	0.00000	0.00000
1173	un	70937	0.24264	0.00000	0.00000	0.01007	0.00000	0.00000	0.00581	0.00000	0.00000
1177	un	71257	0.12314	0.00000	0.00000	0.05229	0.00000	0.00000	0.07125	0.00000	0.00000
1194	un	72457	0.14052	0.00000	0.00000	0.00272	0.00000	0.00000	0.00000	0.00000	0.00000
1202	un	73017	-0.02725	0.00000	0.00000	-0.00211	0.00000	0.00000	-0.00324	0.00000	0.00000
1205	un	73171	0.17630	0.00000	0.00000	0.00355	0.00000	0.00000	0.00000	0.00000	0.00000
1211	un	73579	0.17918	0.00000	0.00000	0.00357	0.00000	0.00000	0.00000	0.00000	0.00000
1219	un	74067	0.18473	0.00000	0.00000	0.10176	0.00000	0.00000	0.11678	0.00000	0.00000
1226	un	74310	0.10915	0.00000	0.00000	0.00211	0.00000	0.00000	0.00000	0.00000	0.00000
1234	un	74958	0.01800	0.00000	0.00000	0.00186	0.00000	0.00000	-0.00221	0.00000	0.00000
1237	un	75118	-0.02578	0.00000	0.00000	-0.01033	0.00000	0.00000	-0.01275	0.00000	0.00000
1238	un	75198	-0.00001	0.00000	0.00000	-0.00001	0.00000	0.00000	0.00598	0.00000	0.00000
1244	un	75518	-0.02779	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
1245	un	75598	0.16428	0.00000	0.00000	0.09092	0.00000	0.00000	0.11390	0.00000	0.00000
1254	un	76159	0.11561	0.00000	0.00000	0.00214	0.00000	0.00000	-0.00089	0.00000	0.00000
1258	un	76399	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
1265	un	76799	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00000	0.00000	0.00000
1266	un	76879	0.02101	0.00000	0.00000	0.00072	0.00000	0.00000	-0.00102	0.00000	0.00000
1267	un	76959	0.11984	0.00000	0.00000	0.00216	0.00000	0.00000	0.00000	0.00000	0.00000
1271	un	77199	0.01160	0.00000	0.00000	0.00340	0.00000	0.00000	-0.00231	0.00000	0.00000
1276	un	77439	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
1278	un	77519	0.33312	0.00000	0.00000	0.02437	0.00000	0.00000	0.01824	0.00000	0.00000
1281	un	77759	-0.02471	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
1288	un	78239	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
1289	un	78319	0.68886	0.00000	0.00000	0.18127	0.00000	0.00000	0.16667	0.00000	0.00000
1295	un	78719	0.00032	0.00000	0.00000	0.00031	0.00000	0.00000	0.00659	0.00000	0.00000
1296	un	78799	0.14299	0.00000	0.00000	0.00273	0.00000	0.00000	0.00000	0.00000	0.00000
1303	un	79120	0.09820	0.00000	0.00000	0.04916	0.00000	0.00000	0.07360	0.00000	0.00000
1304	un	79198	0.29272	0.00000	0.00000	0.25984	0.00000	0.00000	0.27892	0.00000	0.00000
1308	un	79522	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00000	0.00000	0.00000
1309	un	79602	-0.02478	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
1310	un	79682	0.17630	0.00000	0.00000	0.00355	0.00000	0.00000	0.00000	0.00000	0.00000
1311	un	79762	0.12271	0.00000	0.00000	0.00263	0.00000	0.00000	0.00000	0.00000	0.00000
1314	un	79922	0.10080	0.00000	0.00000	0.03806	0.00000	0.00000	0.05233	0.00000	0.00000
1318	un	80162	0.18015	0.00000	0.00000	0.10555	0.00000	0.00000	0.12974	0.00000	0.00000
1322	un	80482	-0.00506	0.00000	0.00000	-0.00215	0.00000	0.00000	0.00348	0.00000	0.00000
1323	un	80562	-0.03404	0.00000	0.00000	-0.03406	0.00000	0.00000	-0.04064	0.00000	0.00000
1325	un	80722	0.01659	0.00000	0.00000	0.00249	0.00000	0.00000	0.00898	0.00000	0.00000
1327	un	80802	0.02460	0.00000	0.00000	0.02361	0.00000	0.00000	0.04002	0.00000	0.00000
1328	un	80882	-0.02750	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
1333	un	81202	0.05992	0.00000	0.00000	0.04277	0.00000	0.00000	0.04729	0.00000	0.00000
1336	un	81444	-0.00091	0.00000	0.00000	-0.00062	0.00000	0.00000	0.00774	0.00000	0.00000
1347	un	82084	0.32097	0.00000	0.00000	0.01631	0.00000	0.00000	0.03252	0.00000	0.00000
1348	un	82164	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
1352	un	82404	0.45173	0.00000	0.00000	0.05752	0.00000	0.00000	0.04800	0.00000	0.00000
1354	un	82484	-0.03130	0.00000	0.00000	-0.00057	0.00000	0.00000	0.00000	0.00000	0.00000
1356	un	82644	0.01068	0.00000	0.00000	0.00120	0.00000	0.00000	0.00387	0.00000	0.00000
1360	un	82887	-0.02463	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
1362	un	83048	0.14052	0.00000	0.00000	0.00272	0.00000	0.00000	0.00000	0.00000	0.00000
1365	un	83208	-0.01865	0.00000	0.00000	-0.00060	0.00000	0.00000	0.00019	0.00000	0.00000
1372	un	83768	0.11984	0.00000	0.00000	0.00216	0.00000	0.00000	0.00000	0.00000	0.00000
1374	un	83848	0.04720	0.00000	0.00000	0.00174	0.00000	0.00000	-0.00130	0.00000	0.00000
1379	un	84005	-0.02471	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
1385	un	84411	0.24665	0.00000	0.00000	0.03061	0.00000	0.00000	0.02165	0.00000	0.00000
1406	un	85451	-0.00427	0.00000	0.00000	-0.00022	0.00000	0.00000	-0.00207	0.00000	0.00000
1434	un	86894	0.12591	0.00000	0.00000	0.05682	0.00000	0.00000	0.06800	0.00000	0.00000
1446	un	87706	0.32508	0.00000	0.00000	0.02431	0.00000	0.00000	0.01824	0.00000	0.00000
1447	un	87786	0.13803	0.00000	0.00000	0.00271	0.00000	0.00000	0.00000	0.00000	0.00000
1451	un	87866	0.10036	0.00000	0.00000	0.00206	0.00000	0.00000	0.00000	0.00000	0.00000
1457	un	88186	0.10036	0.00000	0.00000	0.00206	0.00000	0.00000	0.00000	0.00000	0.00000
1462	un	88506	0.12531	0.00000	0.00000	0.00265	0.00000	0.00000	0.00000	0.00000	0.00000
1468	un	88752	0.13299	0.00000	0.00000	0.00268	0.00000	0.00000	0.00000	0.00000	0.00000
1475	un	89153	0.16753	0.00000	0.00000	0.00352	0.00000	0.00000	0.00000	0.00000	0.00000
1477	un	89233	0.13045	0.00000	0.00000	0.00267	0.00000	0.00000	0.00000	0.00000	0.00000
1479	un	89393	-0.02779	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
1481	un	89553	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
1484	un	89793	-0.02478	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
1487	un	90035	-0.02691	0.00000	0.00000	-0.00058	0.00000	0.00000	0.01594	0.00000	0.00000
1489	un	90117	0.11347	0.00000	0.00000	0.00213	0.00000	0.00000	0.00000	0.00000	0.00000
1491	un	90277	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
1494	un	90437	-0.02754	0.00000	0.00000	-0.00049	0.00000	0.00000	-0.00000	0.00000	0.00000
1498	un	90597	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
1506	un	90837	0.31814	0.00000	0.00000	0.27126	0.00000	0.00000	0.26599	0.00000	0.00000
1510	un	91077	-0.02101	0.00000	0.00000	-0.00074	0.00000	0.00000	0.00088	0.00000	0.00000
1516	un	91392	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
1519	un	91562	-0.03201	0.00000	0.00000	-0.01372	0.00000	0.00000	-0.01267	0.00000	0.00000
1520	un	91642	0.11347	0.00000	0.00000	0.00213	0.00000	0.00000	0.00000	0.00000	0.00000
1521	un	91722	0.11984	0.00000	0.00000	0.00216	0.00000	0.00000	0.00000	0.00000	0.00000
1525	un	91882	0.33312	0.00000	0.00000	0.02437	0.00000	0.00000	0.01824	0.00000	0.00000
1526	un	91962	-0.01852	0.00000	0.00000	-0.00787	0.00000	0.00000	-0.00307	0.00000	0.00000
1532	un	92283	-0.03251	0.00000	0.00000	-0.03270	0.00000	0.00000	-0.03376	0.00000	0.00000
1539	un	92523	0.15677	0.00000	0.00000	0.01700	0.00000	0.00000	0.01168	0.00000	0.00000
1544	un	92763	-0.02481	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
1553	un	93403	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
1559	un	93798	-0.03192	0.00000	0.00000	-0.01124	0.00000	0.00000	-0.00888	0.00000	0.00000
1565	un	94126	0.11932	0.00000	0.00000	0.04969	0.00000	0.00000	0.06325	0.00000	0.00000
1577	un	94850	0.00727	0.00000	0.00000	0.00382	0.00000	0.00000	0.00938	0.00000	0.00000
1582	un	95170	0.12531	0.00000	0.00000	0.00265	0.00000	0.00000	0.00000	0.00000	0.00000
1584	un	95330	-0.02435	0.00000	0.00000	-0.01796	0.00000	0.00000	-0.01579	0.00000	0.00000
1592	un	95970	0.35099	0.00000	0.00000	0.32444	0.00000	0.00000	0.31965	0.00000	0.00000
1598	un	96371	-0.03316	0.00000	0.00000	-0.02345	0.00000	0.00000	-0.02360	0.00000	0.00000
1606	un	96852	-0.00210	0.00000	0.00000	-0.00012	0.00000	0.00000	-0.00255	0.00000	0.00000
1608	un	97012	0.02497	0.00000	0.00000	0.00967	0.00000	0.00000	0.02347	0.00000	0.00000
1611	un	97252	0.27015	0.00000	0.00000	0.26587	0.00000	0.00000	0.28117	0.00000	0.00000
1613	un	97331	0.12703	0.00000	0.00000	0.11172	0.00000	0.00000	0.10414	0.00000	0.00000
1624	un	98053	0.10258	0.00000	0.00000	0.00207	0.00000	0.00000	0.00000	0.00000	0.00000
1631	un	98293	-0.00898	0.00000	0.00000	-0.00907	0.00000	0.00000	-0.00854	0.00000	0.00000
1639	un	98693	-0.02623	0.00000	0.00000	-0.01089	0.00000	0.00000	-0.00671	0.00000	0.00000
1649	un	99333	0.17048	0.00000	0.00000	0.00353	0.00000	0.00000	0.01544	0.00000	0.00000
1651	un	99493	0.12403	0.00000	0.00000	0.00217	0.00000	0.00000	0.00000	0.00000	0.00000
1653	un	99653	0.46407	0.00000	0.00000	0.12450	0.00000	0.00000	0.10786	0.00000	0.00000
1663	un	100133	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	0.00040	0.00000	0.00000
1667	un	100453	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
1668	un	100533	-0.02573	0.00000	0.00000	-0.00084	0.00000	0.00000	0.00018	0.00000	0.00000
1684	un	101253	0.18203	0.00000	0.00000	0.00358	0.00000	0.00000	0.00000	0.00000	0.00000
1691	un	101733	0.09780	0.00000	0.00000	0.03544	0.00000	0.00000	0.04387	0.00000	0.00000
1698	un	102133	-0.02782	0.00000	0.00000	-0.00043	0.00000	0.00000	0.00000	0.00000	0.00000
1704	un	102375	0.00214	0.00000	0.00000	0.00028	0.00000	0.00000	-0.00397	0.00000	0.00000
1707	un	102535	-0.01627	0.00000	0.00000	-0.00310	0.00000	0.00000	-0.00124	0.00000	0.00000
1712	un	102783	-0.02763	0.00000	0.00000	-0.00047	0.00000	0.00000	-0.00000	0.00000	0.00000
1713	un	102863	0.07137	0.00000	0.00000	0.01949	0.00000	0.00000	0.02861	0.00000	0.00000
1728	un	103743	-0.02779	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
1732	un	104063	0.07800	0.00000	0.00000	0.02490	0.00000	0.00000	0.03354	0.00000	0.00000
1735	un	104303	-0.02481	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
1737	un	104383	0.13552	0.00000	0.00000	0.00270	0.00000	0.00000	0.00000	0.00000	0.00000
1743	un	104623	0.62617	0.00000	0.00000	0.38319	0.00000	0.00000	0.46292	0.00000	0.00000
1760	un	105666	0.47972	0.00000	0.00000	0.08832	0.00000	0.00000	0.07726	0.00000	0.00000
1769	un	106226	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
1771	un	106306	0.06199	0.00000	0.00000	0.01595	0.00000	0.00000	0.02981	0.00000	0.00000
1776	un	106626	0.15244	0.00000	0.00000	0.00345	0.00000	0.00000	0.00000	0.00000	0.00000
1778	un	106786	-0.02459	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
1785	un	107346	0.12195	0.00000	0.00000	0.05396	0.00000	0.00000	0.07453	0.00000	0.00000
